review_id,app_id,review_text,label
137832718,1669000,"I don't normally do reviews, that's how good this game is lol",1
137832187,1669000,"It still has some minor bugs, but runs fine for me. Had just one crash in 40 hours of gameplay. And what works, is just amazing 4X fantasy. They really did it well this Age of Wonders. Loads of customization will keep you playing for hours on end and you then get the option of playing against your creations. They are working on fixing the minor issues and I have good faith in that they'll deliver.",1
137832164,1669000,"Mixture between Civ 6 and Total war warhammer, but lacks the progression and strategy of Civ and real time combat of total war. The only selling point this game has over either is that you can customize your nation(even though many customization options are locked behind progression for some reason, you start of with one leader origin and unlock others later which is moronic WHY???), but even that is in the end quite meaningless as all alterations and race modifications you make during a campaign get reset after a match. There is no carry over of traits ( excluding hero progression which is trash cosmetics mostly). 

Just play Civ or if you like the real time combat go play total war. Or better yet play crusader kings...

This is just a mediocre middle ground between the two

Here is a list of complaints after 5.6 hours that I could be bothered to play: 
-The claiming system is annoying, it is a juiced up version of people getting pissed in civ for settling too close. Sucked in civ, sucks here even more

-Trying to click on specific units and moving them around to specific areas on the map is annoying, the world is not hex based like CIV is yet the world has massive differences in terrain. Trying to select an army to move it around is annoying af. You have a flying unit, you cant click on the sprite you have to calculate the terrain below the sprite which is tad harder than it should. Highlight the ground better.

-the combat system tries to one up civilization yet falls straight on its face. Instead of having a mix of melee, ranged and siege units you just fill your armies with the highest tier units possible to get max amount of military power. And then you just simulate the result. Even if the battle is 50/50 at most you will lose one or two units which is pretty much nothing. There are no pyrrhic victories which the system desperately needs to function, bigger stack wins always doesnt matter if it is all supports as long as they are high tier, for 0 cost to you. Not thought through.

-Cities expand in visually incredibly unseemly fashion and it is simply not as fun to manage as it is in CIV 6. Planning things out where to put improvements etc. doesnt exist here. The city management here is quite laughable just spam spam spam all the buildings for points you need doesnt matter what. There is no fixing this. 

-The roleplaying, this games only selling point is completely ruined by the fact that nobody cares who you are or what you are about. The fairy elfs that love nature and kissy face trees and whatever will have no problem with the most evil necromancers as long as the necromancers dont start wars. OR GOD FORBID, take lands the fairy princesses claimed. That is the greatest crime of all unimaginable. But resurrecting babies for your slave armies yeah no biggy. Your race and traits are completely meaningless(and the buffs and nerfs are completely pointless too they affect nothing in any significant way)

-The story is a series of missions that last on average 50 turns. the missions have a plot of ""bad guy is doing bad stuff and it is your duty to stop him!"" But I am 100 evil the most evil crazy lunatic of them all why would you ever ask me to do this??? This is fail RP. There is no evil storyline, you have one story line and you will follow it to the end whether it fits your rulers character or not. FAIL RP. Customizing a character does not equate roleplaying. Wake up.

-The story missions also play out in similar fashion, build up army and conquer cornpops castle. Zerg rushing is completely viable once you realize this. There is no point to starting settlements or anything of the sort. Just build up 4 armies and send them to enemy capital ASAP for free win. And no, you wont miss out on epic gameplay if you do. 

-There is no point focusing on science, culture or war and go for that victory condition because you can just keep spamming buildings as much as you like. But I never even played the sandbox so maybe I am completely mistaken but it sure didnt seem like it from the story missions. They say every playthrough is different but frankly it looks to me that every playthrough will be always equally basic because there really isnt any differences in things you could do. Just build the same buildings every time and annex the mine provinces as soon as you can. Bleh

What I cant wrap my head around is why these 4x devs wont add lineages. I know some total wars have had this, but give the ability to marry allies or nobles to get heirs and as your leader ages those heirs will become rulers. Similar to Crusader kings, but in a 4x setting. But no, instead lets just have this immortal guy in charge that will lead for eternity. 

""Wonder why people think our game is kinda lame"" Because you did nothing new (other than the race customization which again, maybe an hour of content). It just isnt that good.

If you are planning on playing, skip the missions and go straight to a sandbox. Oh yeah the maximum amount of AI is less than 10 hahahahahahhaha
Babys first strategy game over here

But if you have never played civilization total war or any strategy games and are interested in this stuff you might like it. But just buy total war shogun 2, CK2/3 or civ 6 if you would like to get this. They are better. CK2/3 especially for roleplaying",0
137831989,1669000,"Epic game!!!! Another great game, well developed. It's finished, all polished, so deep and diverse. I LOVE YOU!!!",1
137830811,2266160,"Modules is a free to play VR art experience that also can be played from monitor with keyboard and mouse.  It worked on my Index system, looked bad in VR, but ok from monitor, sounded ok, played ok.  

CONS:  My Index system has weird graphic error when using this game in VR,  all the lighting / shadow views are separated out as a layer overlay on my visor.  Looks good when i played using Monitor, and watched other reviewer video show they don't have this problem. 

Maybe try this art experience, if you like CGI art.",1
137830964,2272420,Great game cant wait for it to come out so me and the homies can go robin,1
137833792,1651490,"Great game, I've been following it for ages on itch.io and it's great to see it get an early access release on steam. Game play, house building, and character creation are all fun.",1
137832514,1566200,"Why is the soundtrack so good, wth. The on-ice goal/win celebration music that plays when you beat the Spartans challenge is especially awesome. Anyway I love this game, really takes me back to the days of playing NHL 99 on N64 with my best friend, fueled by nothing but Capri Sun and microwaved quesadillas. This game is Early Access and I already enjoy it so I'm very eager to see how this could get better. As a lifelong fan and USA Hockey official I really enjoyed all the lingo, references, and inside jokes. Great stuff. Gameplay is almost like if there had been an NHL Blitz realeased alongside NFL Blitz. 

If you are having trouble progressing a.k.a. not lighting the lamp enough, I recommend Kelly Jelly as a linemate, her high speed stat allows punishing body checks even at her small size, and of course frequent breakaways. Body check as much as you can, and try not to pinch in any of the three zones- the cpu doesn't seem to know what do when you have a strong backcheck going the entire game. Outlet passes up the boards are very effective in this game, and avoiding bodychecks can be done with a quick Savardian spin-o-rama. Works 50% of the time, every time.",1
137832500,1566200,"This is if an arcade version of NHL '14 and Hades crossed paths. I didn't expect to love it as much as I do. There is a lack of hockey representation on PC for a decade plus. This satiates that need for the most part. Just when I feel as though things may be getting stale, I unlock a new Superstar or seen a new ability. Can't wait to see what's to come.",1
137832447,1566200,"Actually; I do not recommend this game at the moment but thumbs up for the effort so far also recognizing the game is in early access...

There is no offsides or icing in this game so far.  I'm not sure if its to be added or you have to ""level up"" to earn them...  

...either way...  its what causes me to say ""f**k this game"" and shut if off.  

If this is something that you have to level up to then I stand by my ""f**k this game"".  

That being said, this might be the best hockey game on Steam which is a sad embarrassing state of affairs.

I used to live in San Diego and fell in love with the fish tacos sold out of shacks.  Now that I'm in NYC I look for a proper  baja fish taco which are available but everybody in NYC has to change it slightly to put their own ""signature"" on what a baja fish taco is; thereby ruining it.  

I just want a classic baja fish taco without any deviation the same way I just want a classic ice hockey game without feeling like I have to grind for 10 hours before feeling like its fun to actually play the hockey part.",0
137831768,1566200,"This game is just really fun to play. It really scratches my itch for playing old school hockey games, with some fun new aspects. There's definitely some balance issues, but I'm ok with it, it's early access. My first couple runs were quite challenging on standard, so I dropped to casual just to get a feel for the game. Casual was challenging enough to still be fun but still be able to beat it. However, the game became pretty easy once I figured out that rest areas are just really good. +4 to all player stats? It actually makes the game progressively easier as your team stats increase. I haven't tried on the hardest difficulty yet so I could be wrong. Overall, I think the game is really fun, definitely recommend it. I'm looking forward to seeing what features and improvements the devs come up with over the coming months/years.",1
137833707,1494420,"So far as an early access game, its a game that i have been looking for. I can't wait for more content and improvements to be added.",1
137833699,1494420,"It's good for what it is, but could really use optimization. 
Lots of cool visual effects but the heat haze makes me feel drunk.
In a strategy battle, on average 20-30 fps with Ryzen 7 2700X, 32 GB Ram, 3070Ti.
Adding DLSS probably wouldn't be a solution since this game is CPU heavy. In prospector/Arena mode all perfect 120 fps.

Tough to play with vehicles considering you get pretty much no zoom mode or FPS mode, if you're in a big tank and aim at certain angle you won't see anything because of how massive the tank itself is.

For one thing it's [b] playable [/b].
But don't have very high expectations, Instead of Early Access consider it more of a Tech Demo.",1
137833643,1494420,Game is in very rough state. I wouldn't recommend the game for people that would not accept the super early buggy mess.,0
137832212,2337630,Game is getting better at the moment it wouldn't be worth it but i believe it has the potential to be a great game so i'm giving it the benefit of the doubt,1
137832228,2056340,"This game is boring, repetitive, annoying, pointless. I hate it.
Just like my life with depression.",1
137833666,1840790,"So the combat just doesn't feel fluid sadly: attacks and dodges are all very stiff and the game has wayyy too much hitstop (the game momentarily slows/pauses to make weapon impacts feel bigger) which just adds to the overall clunkiness.

The upgrade systems actually seem very fun and interesting with lots to choose from but I don't think the combat is where it needs to be to make this worth.",0
137832505,1366850,"interesting idea, horrible execution. no tutorial, clunky and unhinged controls, physics, ui, basically everything is terrible except the concept. Not even early access quality, probably dead in a few days",0
137833843,1824960,"Gameplay/Let's Play: https://www.youtube.com/watch?v=XzDFQhYIzos

This is a pretty solid VR survival horror experience, reminiscent of the original Resident Evil. 
There's guns and ammo, a flashlight with batteries you need to replace, quest items such as bolt cutters, screwdrivers, keys and keycards, actual puzzles, a healing sprayl, a Resident-Evil type of map and also save points, which in this game are hotel books, instead of typewriters.

The combat can be quite intense, sometimes resulting in an initial jump scare and you trying to center all shots while the zombies stagger left and right, and lunge towards you. Then you have to reload by popping the magazine out of the gun, stuffing a new one in and pulling the top back, all while the zombies charge or attack you. Fortunately you can punch them (with or without gun), so they back off for a second or two. The whole thing takes a bit of practice, but you should be able to reload pretty fast after a while.

While you can open a traditional inventory screen, you also wear a belt with a few bags, where you can pull out healing spray refills, ammo or batteries, depending on what you have in your other hand. A very convenient mechanic, as sometimes you want to refill your health spray/pistol/flashlight REALLY fast.

I do regular Let's Plays of indie horror games on my YouTube channel, so if you want to check out some gameplay, or maybe watch the whole game, look no further: https://www.youtube.com/watch?v=XzDFQhYIzos",1
137833486,1824960,"Very well made game! 9.5/10
The only reasons i rate 9.5, is due to the game ending after about 3 hours of play. However, its beautiful, and runs extremely well extremely well. Even on my mid tier pc + quest 2 with link cable. My pc is known for overheating on everything, didnt have the slightest issue with this game. Mind you graphics where all on top tier (epic).

For $20, this game is 100% a steal!

Storyline is good. And zombies terrifying!",1
137832367,2316340,This teaser is intriguing.  I find myself looking forward to the full story.,1
137832570,1423000,"You can play an AI so it's automatically great. 

It has some very surface-level choices, pre-determined paths, and QoL could use an infusion. Overall, if you want to feel like an AI growing up, this may be the closest you can get. It's not overly rich in philosophy, or full of concepts challenging the intellect. More a casual clicker with a hint of future city and community. It's cohesive and immersive.",1
137831661,1423000,"With the rise of AI in our current lives, this visual novel is a joy to play! Being placed in the position of the AI that has become very smart.

I strongly recommend you try this game! (If you like visual novels that is)",1
137833117,1649130,feels like you're playing in jello,0
137831709,1649130,Fun game that keeps me wanting to just do 1 more crawl before I log off.  It's unique in its own aspect.   I can't really describe it I would just say try it.  It runs flawlessly on SteamDeck as well.,1
137831108,1649130,My first time playing a game of this genre and it's been challenging and a lot of fun!,1
137833795,2262610,"Funny and cute little game, with lovable characters!

different endings! 
",1
137833063,2262610,"Having followed hcnone's art for a long time, this game is a godsend for the Endless Monday lore, and I'm really enjoying it so far! The art is amazing as always, and the characters as charming. The music was also a nice surprise!

I've been following the development since it was announced, and I'm glad to say it was worth the wait!",1
137833014,2262610,"I enjoy the art, the characters and the story! I am having more fun with it than expected! 9/10 would buy again (not 10 because [spoiler]want to take Skye out for burgers but can't - or haven't found it yet.[/spoiler])",1
137832620,2325900,Awesome combination of genres that feels really fresh. Excited to see where they take it,1
137831232,2325900,Very cool game and promising deck builder!,1
137831160,2325900,"Had an island with only tax collectors and a chapel, accidentally created the Vatican, 10/10",1
137831010,2325900,"Review at: https://www.youtube.com/watch?v=mczP0R5EYL8
A super fun game, were you need to play over and over again to improve your skills and deck. Though this is a prologue, I am very impressed with the game and I cannot wait for its full release. It just has the right music and development for you town. I wish there was more balance with the cars, but that comes with overtime.",1
137985287,1294810,"Not worth the $. not much to do, same missions, powers are underwhelming, story is Zzzzzzz. wait for sale in like a year or two... maybe",0
137984322,2393670,"Magic Toenail deploys a vibrant art style, strategic gameplay, and a charming story to create my pick for GOT '23. The game forces the player to consider their next three moves in advance, as with each press of WASD they will both move one square in a direction and simultaneously shoot one of three magical elements (Whimsy, Goo, and Sparkle Spells) ... ideally towards their foes. Each spell affects the three enemy types (Goo Monsters, Whimsy Fiends, & Sparkle Beasts) differently, meaning each magical ejaculation will either harm or heal the AI's HP. Consequently, the player must carefully use their three moves to ensure they cast the appropriate spell to do damage towards (and not accidentally heal) the corresponding enemy type, while also positioning themselves in a safe spot on the board prior to the opponent's turn. When the player wins a match, they are presented with two clothing items to choose from that they will don going into the next fight. But choose wisely! These stat-changing garments come with major pros and cons that can drastically alter the endgame. Each level is randomized, leading to an enjoyable gameplay loop that rewards mastery over time. The music and sound design are crisp and tonally match the art style and gameplay beats. The game runs at a dairy-free buttery smooth frame rate on my Macintosh and I experienced no bugs or crashes. I highly recommend the Magic Toenail. 10/10 Worms.",1
137985757,1669000,Very good game.,1
137985501,1669000,Truly the a pioneer in its genre. The first strategy game to ever made me feel like I am truly writing my own story. A must try for all the fantasy fanatics dreaming to establish their own unique society.,1
137985238,1669000,"very fun game, wish there was a more indepth tutorial for builds and such.",1
137985111,1669000,"This is the best game I've played all year. It has problems, its far from what I'd call perfect, but I have not been able to stop playing Age of Wonders 4 since it came out. 

Pros:

The game strikes a perfect balance of deep complex systems and accessible easy to understand mechanics. You don't need to understand every individual aspect of the game to succeed and have fun in it, but there is a lot to explore and experiment with when you really want to. I have learned something new with every scenario I play; new spell synergies, new army tactics, new ways to plan my cities, new ways to dominate the enemy. I've played more than 40 hours already and I feel as though I've barely scratched the surface.

The amount of freedom in customisation is immense. The central gimmick of the game is you handcrafting a unique species and evolving them with crazy magical effects to create something that's wholly yours. There are no standard Reclusive Elves vs Bloodthirsty Orcs, Mountain-dwelling Dwarves vs Greedy Goblins. Nothing is set in stone. You can make those archetypal races if you want, but they're just a small handful of the millions of combinations of factions you can create in this game, all before you even get to the magical transformation aspects. It's not a perfect system, and I'll get into some of the drawbacks of it later, but for the creative driven player it is incredibly fun.

Combat is great, way better than previous entries. It's faster, more strategic, far more interactive than its ever been. There are hundreds of units with millions of combinations of traits and enchantments to change how they feel, but it's never overwhelming or confusing. Every unit has a clearly defined role and playstyle that's reflected in their banner icon so, even if you've never encounted say a Demonic Frostling Tyrant Knight before, you always have some idea of how a unit should be utilised and how best to counter it. In older titles, I would tend to just rush to the high-tier units and stomp through armies with sheer numbers because the combat generally came down to whoever had the beefiest melees and the shootiest rangers. Now, I'm actually engaged with every fight. I'm developing unique strategies for each army, experimenting with unit compositions, and continuously utilising low-tier units in my armies for the entire game. It's fantastic.

Cons:

No game is without its flaws, and AoW4 is by no means an exception. Let's start with the big one: the Technical issues. I have encountered a lot of bugs in this game. Models glitching out, UI freezing up and lagging constantly, and no short order of crashes. Thankfully, the devs are working hard to fix everything they can, and there is a ""hotfix"" beta version of the game you can opt into to receive regular small patches as they go. The game didn't launch in a broken unplayable state like we've grown used to these days, and it's improving every single day, but it's still something you should expect to encounter at some point. Here's a few notable ones I'm currently dealing with still a week after launch.

- The Dark culture's archer unit, the Pursuer, has a broken profile picture after receiving transformations. It displays as a giant triangle on a blue sky and just makes me picture Pyramid Head frolicking through the meadows every time I see it.
- When an Iron Golem unit dies in combat, its polygons stretch across the entire screen until it despawns. This one may be fixed already, I don't see Iron Golems in every game, but it was consistent with every unit in the game I saw it in.
- This one really annoys me. When you choose a new research that completes instantly because you have a lot of points banked up, the game freezes for about 10 seconds while it tries to update your choice. It happens every single time you instant finish a research, and that's not a rare occurrence in the endgame. Irritating.
- Ancient Wonders just don't have events attached to them sometimes, just throws you into a fight unceremoniously. I've only encountered this in the Story Realms but it's really jarring when it happens. It might have something to do with AIs interacting with them before you but I'm not sure.

Back on the topic of faction customisation, while there is a ton of freedom for you as the player to create and explore new possibilities for your races, the game frankly does a terrible job of populating the world with interesting and distinct species. Every Free City race you encounter outside of the Story Realms seems to be a randomly generated species with no connection or cohesion to the rest of the game. The game has a bias towards putting a Free City with YOUR race nearby to your starting location, which is great, but it never seems to do that for the AI opponents. I had a game with two Free Cities populated by red mole people. You could not tell them apart, which is a really hard thing to say without sounding racist, and their cities were right next to each other. The two cities were of different cultures, and therefore different species, with no defining traits to differentiate them from each other, and were both separate from the AI ruler who was ALSO playing a race of red mole people. So there's three red mole races on this map and nothing for you to latch onto about any of them. I wish the Free Cities were ruler's race so there would be some cohesion in the world but alas that is not currently the case and it kills a lot of the fun role-playing aspects of the game.

Speaking of the AI rulers, oh my god they suck. The AI in combat is pretty good (though still exploitable) but on the overworld they are absolutely pathetic. All they do is turtle. They build a giant army of 20 stacks of units and just sit in their cities doing nothing. I have never once felt threatened in a war against the AI. They'll sending raiding parties every now and then, burning your provinces and being a minor nuisance, but they refuse to assault you at any point. In 40+ hours of play, I have never EVER experienced a siege on one of my cities. I have done dozens of siege fights and I have never once seen them from the defenders side. The only time an AI has taken one of my cities is because I left it undefended and forgot to build walls. I've only played on Normal difficulty so far so I don't know if the experience if different on the harder modes, but I've read some players' experiences on Brutal being the same. 

The biggest nuisance with that is in the Magic Victory. When you go for a Magic Victory, you cast a world-altering spell that gives you immense power, everyone in the world who isn't already allied with you (assuming allied victory is on) immediately declares war, and you have to defend three points in your cities (or the cities themselves) for 15 turns from waves of spawning marauders and an onslaught of AI armies. Except there is no onslaught of AI armies because THEY NEVER ATTACK YOU! The Magic Victory should be a bloodbath of you defending an endless wave of desperate armies with your incredible power. You gain such a massive advantage from casting the final spell that triggers the victory; every affinity has a unique crazy effect that makes you a powerhouse in combat, on top of halving all of your regular spell costs. But you never get to play with that immense power because no one comes for you. The AI is all too willing to just sit at home and wait for them to lose the game, so all you end up doing for the Magic Victory is pressing end turn 15 times as fast as you can so you can move on to the next game. It's so anticlimactic, they NEED to change this.

Conclusion:

Despite my gripes with the game, both major and minor, I absolutely love Age of Wonders 4 and I want others to love it to. There's a lot more I can write about the game, both positive and negative, but the simple matter is that AoW4 is a truly special game and I believe the developers care enough to make it the best game it can be.",1
137984836,1669000,Its good,1
137984705,1669000,:3,1
137984486,1669000,,1
137984306,1669000,"played for like 1 hour, can already tell how amazing and in depth it is. seems easy top pick up as well.",1
137984982,2266160,"Макс, в твоём проекте очень длинные голосовые сопровождения, мне это очень нравится. Однако когда персонаж стоит на месте ровно 15 секунд, то запускается трейлер твоего проекта, который ломает голосовое сообщение, из-за чего его нужно переслушивать заново.
Сделайте патч, проект интересный, очень бы хотелось пройти.",0
137985091,2272420,"Ima be honest my expectations were pretty low considering the timeframe between American Theft and the DLC for the original Thief Sim, but this just seems like it's only looking up

Also WHO TF MADE THE MUSIC FOR THIS IT'S SO FIRE WHAT??",1
137985459,1566200,"Its early access but its going to be one of my favorite games ever made
",1
137985357,1566200,Fun as hell and scoring feels very satisfying.,1
137984237,1566200,"What they already have here is fantastic, if they can nail down a few multiplayer QOL things (the ability to lock to one player would be great, and true online multiplayer rather than just steam streaming) this will be a solid 10/10",1
137985857,1494420,"So. I didn't get to play long on the Steam Deck as it froze when I died. But.

I was playing with my Husband as Commander and myself as Infantry. And my God. It's glorious. That's all I can say. It's everything I've ever wanted in a game for US to play together.

Admittedly we started playing early in the morning and the urge to hop on my PC at 2am was insurmountable.

Highly recommend for buddieing up!",1
137985781,1494420,shrimp,1
137985692,1494420,"fun, great potential, needs a bunch of work but the foundation is great",1
137985207,1494420,"I really want to like this game but they claim you can play with friends but you cannot join through steam and we were unable to find one another's games even after refreshing, it doesn't help that the server selection screen has no search bar. This game is fun but I don't want to need to join a random person lobby just to play with a friend.",0
137984652,1494420,"very fun gonna play again tomorrow w my brother, the infantry feel kinda useless unless maybe in the future u can get something like a functional apc to get them places would be cool. otherwise fun game would recommend to friends
",1
137985809,2337630,Great game if you have a good pc,1
137985543,2211730,"Absolutely killer game, I love it",1
137985465,2392490,"I've been on here close to an hour now and it's pretty bare-bones and boring. No reviews so I thought I'd try and leave one.

You start with one house and the only thing you can do is wait on enough money to build a 2nd house. Takes 20 mins or so of just sitting there watching your one house, lol.

I gave it some time and built the 2nd house. Got to sit and watch two houses for 15 mins after that. (got bored and muted/minimized to let it trickle money for the 3rd house.

Built my 3rd house and honestly I'm not going to wait for the next building which is 4 times the cost of a house.

Not saying the game is completely bad, it might get going after some hours of doing nearly nothing. It's just not for me, or anyone who wants to play a game when they open it.",0
137985539,2262610,Very epic and cute game and borger,1
137984806,2262610,v fun,1
137985643,2110540,The real horror is how short you are compared to everyone else.,1
137985561,2311190,I am the ban ban 3,0
137985414,2251380,"It's Subway Surfers except you're in Russia. This is the perfect game comrades


69/10 this will be game of the year",1
137985043,2251380,10/10,1
137985988,1742020,Fighting game but I get to play as a big titty dragon girl who is also a real person who streams video games for a living.,1
137985937,2373540,"Despite me being pretty bad at this game and often times using up nearly all of my potions, this game was incredibly charming and was a lot of fun to play! I am IN LOVE with the 2D art. The loading screen, the character talk sprites, the cut scenes, the character designs, all of the 2D art had me at first sight. The soundtrack is also just as wonderful! It was very unique, memorable, and was also one of my favorite parts of the game! To add, I was blown away by how good the voice work for the game was. All the voice actors did a wonderful job for such a small game!
The main piece of criticisms I have are that the functionality of the game play mechanics could use some work, Dark Oden and Weiss could have been more challenging to fight against, wish we got to see more of Oden's pals at the camp, and gahhh I just wish the game could have been longer! 
Overall, I'd give the game a 7/10! While I am taking points off for various bugs and janky moments I encountered, it is very apparent that a lot of passion was put into this and I respect the hell out of that. The story is unique, the characters are charming, and I was interested in the story throughout my entire time of playing. <3",1
137985287,1294810,"Not worth the $. not much to do, same missions, powers are underwhelming, story is Zzzzzzz. wait for sale in like a year or two... maybe",0
137984322,2393670,"Magic Toenail deploys a vibrant art style, strategic gameplay, and a charming story to create my pick for GOT '23. The game forces the player to consider their next three moves in advance, as with each press of WASD they will both move one square in a direction and simultaneously shoot one of three magical elements (Whimsy, Goo, and Sparkle Spells) ... ideally towards their foes. Each spell affects the three enemy types (Goo Monsters, Whimsy Fiends, & Sparkle Beasts) differently, meaning each magical ejaculation will either harm or heal the AI's HP. Consequently, the player must carefully use their three moves to ensure they cast the appropriate spell to do damage towards (and not accidentally heal) the corresponding enemy type, while also positioning themselves in a safe spot on the board prior to the opponent's turn. When the player wins a match, they are presented with two clothing items to choose from that they will don going into the next fight. But choose wisely! These stat-changing garments come with major pros and cons that can drastically alter the endgame. Each level is randomized, leading to an enjoyable gameplay loop that rewards mastery over time. The music and sound design are crisp and tonally match the art style and gameplay beats. The game runs at a dairy-free buttery smooth frame rate on my Macintosh and I experienced no bugs or crashes. I highly recommend the Magic Toenail. 10/10 Worms.",1
137985757,1669000,Very good game.,1
137985501,1669000,Truly the a pioneer in its genre. The first strategy game to ever made me feel like I am truly writing my own story. A must try for all the fantasy fanatics dreaming to establish their own unique society.,1
137985238,1669000,"very fun game, wish there was a more indepth tutorial for builds and such.",1
137985111,1669000,"This is the best game I've played all year. It has problems, its far from what I'd call perfect, but I have not been able to stop playing Age of Wonders 4 since it came out. 

Pros:

The game strikes a perfect balance of deep complex systems and accessible easy to understand mechanics. You don't need to understand every individual aspect of the game to succeed and have fun in it, but there is a lot to explore and experiment with when you really want to. I have learned something new with every scenario I play; new spell synergies, new army tactics, new ways to plan my cities, new ways to dominate the enemy. I've played more than 40 hours already and I feel as though I've barely scratched the surface.

The amount of freedom in customisation is immense. The central gimmick of the game is you handcrafting a unique species and evolving them with crazy magical effects to create something that's wholly yours. There are no standard Reclusive Elves vs Bloodthirsty Orcs, Mountain-dwelling Dwarves vs Greedy Goblins. Nothing is set in stone. You can make those archetypal races if you want, but they're just a small handful of the millions of combinations of factions you can create in this game, all before you even get to the magical transformation aspects. It's not a perfect system, and I'll get into some of the drawbacks of it later, but for the creative driven player it is incredibly fun.

Combat is great, way better than previous entries. It's faster, more strategic, far more interactive than its ever been. There are hundreds of units with millions of combinations of traits and enchantments to change how they feel, but it's never overwhelming or confusing. Every unit has a clearly defined role and playstyle that's reflected in their banner icon so, even if you've never encounted say a Demonic Frostling Tyrant Knight before, you always have some idea of how a unit should be utilised and how best to counter it. In older titles, I would tend to just rush to the high-tier units and stomp through armies with sheer numbers because the combat generally came down to whoever had the beefiest melees and the shootiest rangers. Now, I'm actually engaged with every fight. I'm developing unique strategies for each army, experimenting with unit compositions, and continuously utilising low-tier units in my armies for the entire game. It's fantastic.

Cons:

No game is without its flaws, and AoW4 is by no means an exception. Let's start with the big one: the Technical issues. I have encountered a lot of bugs in this game. Models glitching out, UI freezing up and lagging constantly, and no short order of crashes. Thankfully, the devs are working hard to fix everything they can, and there is a ""hotfix"" beta version of the game you can opt into to receive regular small patches as they go. The game didn't launch in a broken unplayable state like we've grown used to these days, and it's improving every single day, but it's still something you should expect to encounter at some point. Here's a few notable ones I'm currently dealing with still a week after launch.

- The Dark culture's archer unit, the Pursuer, has a broken profile picture after receiving transformations. It displays as a giant triangle on a blue sky and just makes me picture Pyramid Head frolicking through the meadows every time I see it.
- When an Iron Golem unit dies in combat, its polygons stretch across the entire screen until it despawns. This one may be fixed already, I don't see Iron Golems in every game, but it was consistent with every unit in the game I saw it in.
- This one really annoys me. When you choose a new research that completes instantly because you have a lot of points banked up, the game freezes for about 10 seconds while it tries to update your choice. It happens every single time you instant finish a research, and that's not a rare occurrence in the endgame. Irritating.
- Ancient Wonders just don't have events attached to them sometimes, just throws you into a fight unceremoniously. I've only encountered this in the Story Realms but it's really jarring when it happens. It might have something to do with AIs interacting with them before you but I'm not sure.

Back on the topic of faction customisation, while there is a ton of freedom for you as the player to create and explore new possibilities for your races, the game frankly does a terrible job of populating the world with interesting and distinct species. Every Free City race you encounter outside of the Story Realms seems to be a randomly generated species with no connection or cohesion to the rest of the game. The game has a bias towards putting a Free City with YOUR race nearby to your starting location, which is great, but it never seems to do that for the AI opponents. I had a game with two Free Cities populated by red mole people. You could not tell them apart, which is a really hard thing to say without sounding racist, and their cities were right next to each other. The two cities were of different cultures, and therefore different species, with no defining traits to differentiate them from each other, and were both separate from the AI ruler who was ALSO playing a race of red mole people. So there's three red mole races on this map and nothing for you to latch onto about any of them. I wish the Free Cities were ruler's race so there would be some cohesion in the world but alas that is not currently the case and it kills a lot of the fun role-playing aspects of the game.

Speaking of the AI rulers, oh my god they suck. The AI in combat is pretty good (though still exploitable) but on the overworld they are absolutely pathetic. All they do is turtle. They build a giant army of 20 stacks of units and just sit in their cities doing nothing. I have never once felt threatened in a war against the AI. They'll sending raiding parties every now and then, burning your provinces and being a minor nuisance, but they refuse to assault you at any point. In 40+ hours of play, I have never EVER experienced a siege on one of my cities. I have done dozens of siege fights and I have never once seen them from the defenders side. The only time an AI has taken one of my cities is because I left it undefended and forgot to build walls. I've only played on Normal difficulty so far so I don't know if the experience if different on the harder modes, but I've read some players' experiences on Brutal being the same. 

The biggest nuisance with that is in the Magic Victory. When you go for a Magic Victory, you cast a world-altering spell that gives you immense power, everyone in the world who isn't already allied with you (assuming allied victory is on) immediately declares war, and you have to defend three points in your cities (or the cities themselves) for 15 turns from waves of spawning marauders and an onslaught of AI armies. Except there is no onslaught of AI armies because THEY NEVER ATTACK YOU! The Magic Victory should be a bloodbath of you defending an endless wave of desperate armies with your incredible power. You gain such a massive advantage from casting the final spell that triggers the victory; every affinity has a unique crazy effect that makes you a powerhouse in combat, on top of halving all of your regular spell costs. But you never get to play with that immense power because no one comes for you. The AI is all too willing to just sit at home and wait for them to lose the game, so all you end up doing for the Magic Victory is pressing end turn 15 times as fast as you can so you can move on to the next game. It's so anticlimactic, they NEED to change this.

Conclusion:

Despite my gripes with the game, both major and minor, I absolutely love Age of Wonders 4 and I want others to love it to. There's a lot more I can write about the game, both positive and negative, but the simple matter is that AoW4 is a truly special game and I believe the developers care enough to make it the best game it can be.",1
137984836,1669000,Its good,1
137984705,1669000,:3,1
137984486,1669000,,1
137984306,1669000,"played for like 1 hour, can already tell how amazing and in depth it is. seems easy top pick up as well.",1
137984982,2266160,"Макс, в твоём проекте очень длинные голосовые сопровождения, мне это очень нравится. Однако когда персонаж стоит на месте ровно 15 секунд, то запускается трейлер твоего проекта, который ломает голосовое сообщение, из-за чего его нужно переслушивать заново.
Сделайте патч, проект интересный, очень бы хотелось пройти.",0
137985091,2272420,"Ima be honest my expectations were pretty low considering the timeframe between American Theft and the DLC for the original Thief Sim, but this just seems like it's only looking up

Also WHO TF MADE THE MUSIC FOR THIS IT'S SO FIRE WHAT??",1
